,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
20,1.1165245,1.0675175,0.94629085,0.93282795,0.88646364,0.75742316,1.0217311,1.8922535,2.7957935,3.379976,4.103787,4.588694,4.9951334,5.3909497,5.717938,6.0278835,6.1914687,6.4136505,6.7606754,6.9575086,7.0823994,7.339672,7.5394855,7.763769,7.8712044,7.942201,8.12782,8.280526,8.281463,8.414185,8.47742,8.636229,8.689435,8.76511,8.69435,8.834983,8.852322,8.968909,8.909905,9.035342,9.018898,9.041643,9.039663,9.190963,9.067655,9.061678,9.187027,9.199813,9.11357,9.127464,9.212515,9.314262,9.381461,9.2010355,9.261075,9.265024,9.246526,9.345379,9.255564,9.295995,9.381119,9.218748,9.299154,9.256011,9.268844,9.363652,9.314068,9.267043,9.310961,9.391572,9.325856,9.242965,9.214389,9.334118,9.243999,9.320821,9.299453,9.271433,9.296809,9.292253,9.308844,9.340511,9.24269,9.3977,9.283568,9.339222,9.283161,9.290181,9.169496,9.261123,9.286327,9.195572,9.301361,9.317007,9.24086,9.217157,9.284268,9.305504,9.19936,9.235782
21,0.788183,0.763816,0.7438631,0.6900652,0.65303427,0.57211834,0.8981921,1.5654048,2.3367617,3.158811,3.691058,4.2379103,4.6355276,4.93393,5.273329,5.5649147,5.8852673,6.130359,6.31705,6.5722985,6.7800555,6.960235,7.265331,7.277868,7.464662,7.6432076,7.883378,7.940955,8.18151,8.149039,8.281195,8.244231,8.378384,8.472242,8.613732,8.632802,8.752093,8.727221,8.85298,8.819375,8.893398,8.8011675,8.886355,8.922718,9.086904,9.054401,9.05341,9.029537,9.17123,9.118368,9.231983,9.076645,9.111055,9.222489,9.20816,9.211702,9.296052,9.179266,9.260883,9.232605,9.20006,9.323112,9.205958,9.167436,9.284529,9.220023,9.268865,9.302464,9.272279,9.2209,9.240578,9.355395,9.249711,9.171637,9.240644,9.181242,9.202038,9.315351,9.27679,9.256909,9.235239,9.242408,9.277984,9.169127,9.194194,9.191388,9.312247,9.29242,9.343992,9.219473,9.341211,9.308849,9.228168,9.218604,9.26692,9.228009,9.307771,9.254575,9.370743,9.315547
22,0.79901326,0.77182126,0.7576274,0.70269537,0.67093295,0.5864542,0.92119324,1.589622,2.350958,3.1872342,3.7119148,4.266955,4.662265,4.95793,5.3010435,5.5875297,5.911392,6.1564584,6.335416,6.5908904,6.810207,6.9914002,7.2853246,7.296103,7.486497,7.6691394,7.9059777,7.9597764,8.207413,8.165127,8.302786,8.256543,8.390481,8.479696,8.634673,8.6421585,8.7739315,8.738768,8.868483,8.8253975,8.903289,8.819178,8.890448,8.930058,9.107419,9.070767,9.06574,9.046377,9.188226,9.135571,9.24293,9.08248,9.115712,9.228929,9.217157,9.22834,9.30575,9.184507,9.269547,9.241977,9.202077,9.333263,9.221016,9.179305,9.301257,9.227547,9.275533,9.312486,9.2777,9.231012,9.25611,9.368664,9.255938,9.172316,9.251794,9.187638,9.210726,9.330247,9.284774,9.263086,9.235564,9.253729,9.290472,9.17244,9.206387,9.195398,9.321272,9.302342,9.361937,9.2313795,9.356224,9.324392,9.234191,9.228632,9.277149,9.242703,9.320569,9.269674,9.384856,9.329795
23,0.79380184,0.7723312,0.75754625,0.69956934,0.6649551,0.58531106,0.9124707,1.5840905,2.346681,3.1800168,3.7037497,4.257902,4.650736,4.9484835,5.29145,5.5765023,5.8960342,6.1469493,6.327179,6.5782313,6.793015,6.9735813,7.2742925,7.2841034,7.4697275,7.652732,7.892977,7.9477153,8.188016,8.149877,8.287834,8.242816,8.377994,8.471656,8.619785,8.626675,8.759067,8.72367,8.854349,8.81399,8.889649,8.802263,8.875898,8.916054,9.09085,9.0549965,9.052282,9.032005,9.172497,9.117766,9.230718,9.072364,9.10402,9.215456,9.204461,9.213367,9.292549,9.174867,9.2551365,9.231628,9.192382,9.320293,9.204475,9.162729,9.283663,9.216571,9.26283,9.296698,9.268513,9.2139,9.237449,9.352758,9.244708,9.158922,9.239321,9.171216,9.198264,9.314417,9.271889,9.249791,9.224055,9.235017,9.272139,9.16202,9.188023,9.181154,9.305613,9.29023,9.344499,9.215913,9.337863,9.308221,9.220281,9.213105,9.262293,9.231509,9.304629,9.255932,9.370837,9.31409
24,1.7488009,1.7272338,1.6891572,1.6171597,1.5371931,1.4445965,1.7315027,2.7454836,3.6321936,4.3282495,4.866151,5.3846254,5.823433,6.2728577,6.5581465,6.772288,7.084262,7.3654356,7.539194,7.72661,7.994512,8.100423,8.172499,8.39162,8.512698,8.646746,8.645439,8.738731,8.790812,8.906004,8.959974,9.030422,9.084191,9.0976,9.177333,9.155243,9.176321,9.183584,9.252628,9.269278,9.278417,9.373871,9.400316,9.303494,9.345038,9.426674,9.396488,9.399096,9.450743,9.497413,9.38063,9.426862,9.361026,9.451572,9.430346,9.410123,9.411207,9.424705,9.411269,9.436558,9.370329,9.429209,9.476034,9.513742,9.409645,9.392312,9.409387,9.407895,9.412636,9.365179,9.409134,9.421708,9.494693,9.436332,9.468138,9.459388,9.467719,9.401949,9.40659,9.417464,9.436283,9.383516,9.434235,9.379501,9.474806,9.415998,9.371926,9.4111595,9.450028,9.462629,9.385693,9.452754,9.440304,9.411548,9.470766,9.505798,9.396043,9.418825,9.444641,9.471501
25,1.5181803,1.4329481,1.4037533,1.3390825,1.3296397,1.1519338,1.5029334,2.4396632,3.296359,4.0055976,4.6076093,5.131618,5.5860558,5.9502473,6.2746334,6.5575495,6.818218,7.0568876,7.2458944,7.447831,7.7089086,7.9009643,7.9552684,8.156294,8.338158,8.451288,8.489575,8.600708,8.671989,8.775942,8.856459,8.916895,8.954075,8.966204,9.074506,9.071014,9.11649,9.147881,9.165004,9.16286,9.21794,9.329437,9.267856,9.285571,9.310694,9.342264,9.326533,9.40316,9.352216,9.403164,9.336018,9.392753,9.386227,9.376848,9.3913,9.4428005,9.372254,9.396128,9.406993,9.404484,9.393995,9.388779,9.439291,9.464139,9.430615,9.408511,9.388248,9.398348,9.374776,9.421232,9.438199,9.382583,9.41161,9.411319,9.434535,9.425582,9.430983,9.411211,9.397251,9.40299,9.373618,9.425806,9.428663,9.422579,9.45017,9.422483,9.396343,9.390034,9.432565,9.444387,9.390623,9.426154,9.410411,9.432003,9.4121895,9.447293,9.401991,9.429832,9.374857,9.425469
26,1.2893757,1.1404788,1.1191423,1.0610776,1.1213043,0.8574271,1.2707682,2.1293008,2.9625568,3.6772594,4.3466635,4.870868,5.3433022,5.6234665,5.9849195,6.339975,6.5483704,6.744218,6.9490523,7.1673584,7.416743,7.694329,7.732991,7.9168234,8.159808,8.249477,8.3267765,8.4553795,8.544101,8.641697,8.7467575,8.801097,8.8202,8.8328905,8.966001,8.985216,9.046093,9.107923,9.071655,9.053189,9.154543,9.279582,9.136128,9.263655,9.2688465,9.251822,9.250634,9.400345,9.246949,9.302906,9.28639,9.355218,9.407399,9.30015,9.347386,9.468203,9.328606,9.363779,9.399287,9.366378,9.416391,9.343733,9.394459,9.410233,9.444324,9.420323,9.363143,9.383965,9.332564,9.470746,9.459389,9.335692,9.327355,9.387385,9.395883,9.389775,9.390154,9.413369,9.383529,9.386219,9.310051,9.46187,9.419319,9.462835,9.421395,9.427348,9.416984,9.363375,9.408639,9.421573,9.387687,9.394359,9.378507,9.447725,9.3498125,9.3826685,9.401708,9.432912,9.297942,9.374009
27,1.6508508,1.6023123,1.5678482,1.499315,1.4490795,1.3211843,1.6350378,2.6168883,3.4895306,4.192549,4.7572145,5.2789817,5.7242208,6.137327,6.439301,6.6818867,6.972489,7.235931,7.4164467,7.609311,7.8751884,8.017247,8.081981,8.293271,8.439896,8.565664,8.581122,8.682518,8.742859,8.852626,8.917745,8.983422,9.030761,9.043355,9.1352825,9.120857,9.153816,9.170267,9.217419,9.22591,9.2541485,9.356635,9.345439,9.297765,9.3323345,9.393079,9.368941,9.402649,9.411074,9.4594555,9.363427,9.414064,9.3735695,9.421378,9.415959,9.425945,9.396575,9.4143305,9.41122,9.425355,9.381369,9.414005,9.46287,9.494563,9.42051,9.400761,9.40217,9.405682,9.39872,9.391118,9.423721,9.40772,9.460845,9.426684,9.4559555,9.446392,9.453861,9.407817,9.404468,9.412627,9.411355,9.4035845,9.433142,9.399398,9.46578,9.4200735,9.383834,9.404299,9.444439,9.456692,9.390026,9.44302,9.428889,9.422166,9.447483,9.483015,9.400622,9.425692,9.41732,9.453723
28,0.9494925,0.84080404,0.8689757,0.78081757,0.8013618,0.6199443,1.013158,1.6701351,2.4836164,3.2896051,3.83268,4.334157,4.831993,5.0531964,5.3785048,5.760177,6.114189,6.3339043,6.4382386,6.721029,6.9482822,7.117432,7.3577223,7.3498716,7.642873,7.8022194,7.94313,7.9998136,8.2702875,8.3024235,8.415064,8.367014,8.464997,8.536461,8.757615,8.766227,8.776588,8.812857,8.927122,8.834052,8.988815,8.9274645,9.032262,8.964882,9.143277,9.155318,9.048691,9.105409,9.205011,9.198784,9.24337,9.098701,9.118942,9.322621,9.256749,9.287075,9.32794,9.17995,9.372646,9.247655,9.242346,9.394366,9.193792,9.268203,9.336887,9.226356,9.28802,9.362731,9.279592,9.226571,9.259815,9.358474,9.369825,9.278088,9.333549,9.24454,9.251636,9.344717,9.322248,9.336313,9.288931,9.289843,9.384119,9.22889,9.267798,9.284225,9.399441,9.308152,9.4602165,9.3152275,9.331273,9.411347,9.2950945,9.296468,9.328842,9.302323,9.340922,9.263851,9.37781,9.36492
29,1.6471671,1.6116525,1.5628127,1.4980905,1.4305687,1.3205366,1.610143,2.5961735,3.4903808,4.163609,4.73771,5.2445827,5.688366,6.11909,6.4105897,6.6524215,6.9401207,7.2077622,7.405193,7.5970454,7.8398504,7.9728436,8.062413,8.280334,8.41017,8.530216,8.553308,8.657738,8.703415,8.828877,8.882281,8.968227,9.018094,9.040866,9.100651,9.108256,9.116425,9.151249,9.194915,9.225357,9.238581,9.323561,9.347124,9.285585,9.297538,9.367742,9.35537,9.368357,9.389393,9.435232,9.3488655,9.406957,9.364573,9.413736,9.402503,9.389366,9.382482,9.408872,9.392803,9.410538,9.375804,9.396021,9.440052,9.474806,9.38726,9.386223,9.392285,9.386419,9.393174,9.369315,9.393927,9.387027,9.453897,9.427569,9.434688,9.438672,9.440069,9.379171,9.389507,9.401169,9.4168,9.379054,9.408134,9.388098,9.445195,9.410499,9.363299,9.388966,9.408341,9.433742,9.364332,9.414098,9.420226,9.400626,9.432896,9.458263,9.377288,9.397203,9.397693,9.431216
